id,url_id,user_id,event_type,timestamp,details
1841,1841,259,created,2025-10-16 08:31:00,"{""short_code"":""PwrPCN"",""original_url"":""https://seeded.app/opal/lagoon/1841""}"
1842,1842,370,created,2025-07-10 19:01:39,"{""short_code"":""9hXbWX"",""original_url"":""https://opswise.net/proud/beacon/1842""}"
1843,1843,193,created,2025-01-08 12:38:22,"{""short_code"":""YP6KIN"",""original_url"":""https://seeded.app/opal/quartz/1843""}"
1844,1844,254,created,2025-03-21 15:16:38,"{""short_code"":""zjc1QL"",""original_url"":""https://acme.dev/jade/uplink/1844""}"
1845,1845,9,created,2025-05-29 12:56:00,"{""short_code"":""m4RO3o"",""original_url"":""https://opswise.net/tidy/valley/1845""}"
1846,1846,281,created,2025-05-13 03:09:36,"{""short_code"":""EEs6g1"",""original_url"":""https://seeded.app/navy/delta/1846""}"
1847,1847,329,created,2025-09-24 07:28:42,"{""short_code"":""Q5YB87"",""original_url"":""https://opswise.net/keen/trail/1847""}"
1848,1848,126,created,2025-04-23 17:27:54,"{""short_code"":""Nki9h4"",""original_url"":""https://seeded.app/ember/valley/1848""}"
1849,1849,52,created,2025-02-12 23:46:32,"{""short_code"":""oHrrtP"",""original_url"":""https://example.com/lively/quartz/1849""}"
1850,1850,339,created,2025-09-20 23:48:52,"{""short_code"":""I7g7xy"",""original_url"":""https://seeded.app/clear/canyon/1850""}"
1851,1851,338,created,2025-08-06 00:35:25,"{""short_code"":""uvA6xw"",""original_url"":""https://hackstack.io/dawn/uplink/1851""}"
1852,1852,298,created,2025-05-01 12:16:38,"{""short_code"":""2ZUZnQ"",""original_url"":""https://hackstack.io/jade/valley/1852""}"
1853,1853,341,created,2026-01-10 21:40:54,"{""short_code"":""Oh1rA5"",""original_url"":""https://hackstack.io/jade/zenith/1853""}"
1854,1854,53,created,2025-01-08 20:30:05,"{""short_code"":""J7S2Va"",""original_url"":""https://hackstack.io/calm/engine/1854""}"
1855,1855,324,created,2025-03-08 12:54:02,"{""short_code"":""JpcB0L"",""original_url"":""https://relay.cloud/cobalt/anchor/1855""}"
1856,1856,354,created,2025-05-22 10:16:01,"{""short_code"":""44Ok4t"",""original_url"":""https://relay.cloud/mellow/harvest/1856""}"
1857,1857,135,created,2025-06-11 22:00:49,"{""short_code"":""FI8aDt"",""original_url"":""https://hackstack.io/vivid/signal/1857""}"
1858,1858,377,created,2026-02-19 01:32:14,"{""short_code"":""wSpOC0"",""original_url"":""https://opswise.net/amber/zenith/1858""}"
1859,1859,374,created,2025-07-06 14:55:31,"{""short_code"":""L7Px5k"",""original_url"":""https://seeded.app/ember/network/1859""}"
1860,1860,237,created,2025-02-08 20:09:00,"{""short_code"":""KU80Xo"",""original_url"":""https://example.com/quiet/anchor/1860""}"
1861,1861,268,created,2025-06-15 14:59:25,"{""short_code"":""gHmq1J"",""original_url"":""https://opswise.net/ivory/journey/1861""}"
1862,1862,224,created,2026-01-06 18:48:56,"{""short_code"":""miGIfb"",""original_url"":""https://opswise.net/warm/pioneer/1862""}"
1863,1863,163,created,2025-01-12 19:58:47,"{""short_code"":""nzjPwS"",""original_url"":""https://acme.dev/jade/zenith/1863""}"
1864,1864,15,created,2026-02-17 04:58:44,"{""short_code"":""SOjrK8"",""original_url"":""https://acme.dev/harbor/beacon/1864""}"
1865,1865,23,created,2025-05-13 13:31:58,"{""short_code"":""LGNrA0"",""original_url"":""https://opswise.net/keen/field/1865""}"
1866,1866,177,created,2025-07-06 15:51:13,"{""short_code"":""O5zmvY"",""original_url"":""https://opswise.net/young/engine/1866""}"
1867,1867,73,created,2025-11-05 09:32:36,"{""short_code"":""LOmVF9"",""original_url"":""https://relay.cloud/quiet/anchor/1867""}"
1868,1868,221,created,2025-12-30 12:41:00,"{""short_code"":""HCBfxk"",""original_url"":""https://opswise.net/silver/zenith/1868""}"
1869,1869,267,created,2025-01-02 22:26:16,"{""short_code"":""HtuHIi"",""original_url"":""https://hackstack.io/calm/kernel/1869""}"
1870,1870,58,created,2025-12-23 17:43:28,"{""short_code"":""kqICEI"",""original_url"":""https://hackstack.io/forest/garden/1870""}"
1871,1871,110,created,2025-01-05 10:00:47,"{""short_code"":""rZYAnp"",""original_url"":""https://hackstack.io/opal/lagoon/1871""}"
1872,1872,363,created,2025-02-16 15:09:19,"{""short_code"":""eUAA40"",""original_url"":""https://seeded.app/quiet/pioneer/1872""}"
1873,1873,347,created,2026-02-14 23:13:16,"{""short_code"":""z8B4qr"",""original_url"":""https://acme.dev/jade/anchor/1873""}"
1874,1874,245,created,2025-02-22 09:30:27,"{""short_code"":""DpXnn1"",""original_url"":""https://seeded.app/brisk/kernel/1874""}"
1875,1875,322,created,2025-06-19 17:07:52,"{""short_code"":""dsQ2ou"",""original_url"":""https://hackstack.io/young/beacon/1875""}"
1876,1876,214,created,2025-12-30 18:20:59,"{""short_code"":""HQDAu8"",""original_url"":""https://opswise.net/urban/valley/1876""}"
1877,1877,285,created,2026-02-16 18:17:21,"{""short_code"":""KyDool"",""original_url"":""https://example.com/amber/engine/1877""}"
1878,1878,273,created,2025-12-13 22:04:39,"{""short_code"":""spZ8Fm"",""original_url"":""https://relay.cloud/brisk/field/1878""}"
1879,1879,157,created,2025-10-03 01:22:09,"{""short_code"":""mPHmoG"",""original_url"":""https://example.com/ivory/quartz/1879""}"
1880,1880,249,created,2025-12-22 13:03:04,"{""short_code"":""BXAAhs"",""original_url"":""https://acme.dev/keen/orbit/1880""}"
1881,1881,254,created,2025-07-27 15:30:16,"{""short_code"":""XHDXwS"",""original_url"":""https://hackstack.io/mellow/pioneer/1881""}"
1882,1882,271,created,2025-08-08 02:46:16,"{""short_code"":""pqslIq"",""original_url"":""https://relay.cloud/ivory/trail/1882""}"
1883,1883,141,created,2025-08-10 17:24:37,"{""short_code"":""bBhLiJ"",""original_url"":""https://opswise.net/dawn/pioneer/1883""}"
1884,1884,177,created,2025-08-14 00:27:31,"{""short_code"":""Ge4LZf"",""original_url"":""https://hackstack.io/urban/quartz/1884""}"
1885,1885,331,created,2025-12-26 02:02:11,"{""short_code"":""1uFnxL"",""original_url"":""https://relay.cloud/harbor/orbit/1885""}"
1886,1886,160,created,2025-12-03 05:31:21,"{""short_code"":""Z7m8ZP"",""original_url"":""https://opswise.net/tidy/journey/1886""}"
1887,1887,275,created,2025-10-22 16:09:34,"{""short_code"":""nnniaj"",""original_url"":""https://relay.cloud/keen/uplink/1887""}"
1888,1888,260,created,2025-08-03 23:10:26,"{""short_code"":""h4ynsY"",""original_url"":""https://acme.dev/young/window/1888""}"
1889,1889,207,created,2025-04-13 06:18:16,"{""short_code"":""FIy7VT"",""original_url"":""https://example.com/cobalt/journey/1889""}"
1890,1890,84,created,2025-10-05 02:58:13,"{""short_code"":""mH9XdW"",""original_url"":""https://example.com/urban/kernel/1890""}"
1891,1891,40,created,2025-07-03 09:00:34,"{""short_code"":""bVsQDG"",""original_url"":""https://relay.cloud/clear/engine/1891""}"
1892,1892,98,created,2025-11-15 16:41:00,"{""short_code"":""FWRYba"",""original_url"":""https://example.com/mellow/harvest/1892""}"
1893,1893,159,created,2025-12-12 07:03:27,"{""short_code"":""zWk9la"",""original_url"":""https://relay.cloud/clear/garden/1893""}"
1894,1894,267,created,2025-08-14 10:58:04,"{""short_code"":""Jd6XdN"",""original_url"":""https://seeded.app/gold/engine/1894""}"
1895,1895,107,created,2025-07-23 11:04:30,"{""short_code"":""lksciJ"",""original_url"":""https://example.com/warm/trail/1895""}"
1896,1896,365,created,2025-12-26 13:21:29,"{""short_code"":""5BYeyo"",""original_url"":""https://opswise.net/gold/field/1896""}"
1897,1897,165,created,2025-01-09 20:58:36,"{""short_code"":""fDGyAq"",""original_url"":""https://acme.dev/clear/island/1897""}"
1898,1898,38,created,2025-11-05 00:24:11,"{""short_code"":""KBxpbs"",""original_url"":""https://acme.dev/navy/beacon/1898""}"
1899,1899,223,created,2025-07-24 00:41:14,"{""short_code"":""bGgmVJ"",""original_url"":""https://seeded.app/urban/journey/1899""}"
1900,1900,291,created,2025-10-21 03:31:01,"{""short_code"":""MbM8XL"",""original_url"":""https://opswise.net/cobalt/network/1900""}"
1901,1901,56,created,2025-12-24 15:33:09,"{""short_code"":""cQc9OJ"",""original_url"":""https://example.com/amber/quartz/1901""}"
1902,1902,276,created,2025-06-19 04:13:13,"{""short_code"":""73TBge"",""original_url"":""https://relay.cloud/amber/window/1902""}"
1903,1903,31,created,2025-07-28 18:00:26,"{""short_code"":""e72cjh"",""original_url"":""https://example.com/ember/yard/1903""}"
1904,1904,399,created,2025-07-17 03:06:01,"{""short_code"":""S7HHDT"",""original_url"":""https://relay.cloud/proud/trail/1904""}"
1905,1905,293,created,2026-01-30 13:12:49,"{""short_code"":""uGXbdF"",""original_url"":""https://opswise.net/amber/uplink/1905""}"
1906,1906,237,created,2025-02-11 16:27:44,"{""short_code"":""llCoWo"",""original_url"":""https://acme.dev/clear/window/1906""}"
1907,1907,259,created,2025-03-21 13:15:38,"{""short_code"":""A6sRNH"",""original_url"":""https://acme.dev/calm/yard/1907""}"
1908,1908,41,created,2026-01-16 09:48:41,"{""short_code"":""tp0vTb"",""original_url"":""https://example.com/opal/network/1908""}"
1909,1909,255,created,2025-02-23 06:53:43,"{""short_code"":""pJmLST"",""original_url"":""https://relay.cloud/dawn/quartz/1909""}"
1910,1910,351,created,2025-01-08 04:44:52,"{""short_code"":""4os3LM"",""original_url"":""https://seeded.app/amber/beacon/1910""}"
1911,1911,397,created,2026-02-16 03:09:31,"{""short_code"":""xfZvkF"",""original_url"":""https://seeded.app/navy/yard/1911""}"
1912,1912,235,created,2025-05-26 10:33:35,"{""short_code"":""khUEwE"",""original_url"":""https://relay.cloud/rapid/lagoon/1912""}"
1913,1913,173,created,2025-03-16 09:45:07,"{""short_code"":""ARVjQZ"",""original_url"":""https://acme.dev/warm/delta/1913""}"
1914,1914,217,created,2025-08-06 17:32:47,"{""short_code"":""58oHT9"",""original_url"":""https://hackstack.io/cobalt/trail/1914""}"
1915,1915,330,created,2026-02-18 20:21:28,"{""short_code"":""KYeoKM"",""original_url"":""https://acme.dev/calm/island/1915""}"
1916,1916,207,created,2025-03-06 11:43:25,"{""short_code"":""HWG7U0"",""original_url"":""https://seeded.app/warm/canyon/1916""}"
1917,1917,119,created,2025-03-15 22:02:02,"{""short_code"":""NDFUp1"",""original_url"":""https://opswise.net/lively/zenith/1917""}"
1918,1918,367,created,2025-09-08 19:07:21,"{""short_code"":""1jJLDy"",""original_url"":""https://example.com/clear/island/1918""}"
1919,1919,103,created,2025-04-05 10:19:49,"{""short_code"":""BMcLMJ"",""original_url"":""https://opswise.net/rapid/quartz/1919""}"
1920,1920,127,created,2025-07-30 09:11:02,"{""short_code"":""JWzjls"",""original_url"":""https://example.com/silver/uplink/1920""}"
1921,1921,205,created,2025-09-01 02:02:40,"{""short_code"":""WsQyZL"",""original_url"":""https://relay.cloud/harbor/island/1921""}"
1922,1922,274,created,2025-08-19 20:03:09,"{""short_code"":""zv2hlj"",""original_url"":""https://example.com/lively/pioneer/1922""}"
1923,1923,182,created,2025-08-31 05:33:03,"{""short_code"":""QgcruZ"",""original_url"":""https://acme.dev/navy/engine/1923""}"
1924,1924,54,created,2025-06-06 14:03:15,"{""short_code"":""tQoiIy"",""original_url"":""https://acme.dev/harbor/anchor/1924""}"
1925,1925,12,created,2025-02-28 14:25:08,"{""short_code"":""oYIMeI"",""original_url"":""https://relay.cloud/navy/network/1925""}"
1926,1926,212,created,2025-03-15 20:42:05,"{""short_code"":""Iko10t"",""original_url"":""https://example.com/forest/lagoon/1926""}"
1927,1927,30,created,2025-01-15 11:03:43,"{""short_code"":""g8d7N6"",""original_url"":""https://hackstack.io/tidy/anchor/1927""}"
1928,1928,275,created,2025-02-09 05:59:28,"{""short_code"":""CZ7QCH"",""original_url"":""https://relay.cloud/navy/uplink/1928""}"
1929,1929,169,created,2025-02-18 15:32:21,"{""short_code"":""4t6EbO"",""original_url"":""https://seeded.app/dawn/journey/1929""}"
1930,1930,297,created,2025-05-26 20:09:20,"{""short_code"":""EofsnO"",""original_url"":""https://hackstack.io/ivory/meadow/1930""}"
1931,1931,209,created,2025-01-06 22:51:03,"{""short_code"":""p3LEuq"",""original_url"":""https://hackstack.io/tidy/journey/1931""}"
1932,1932,25,created,2025-12-29 17:36:43,"{""short_code"":""ZHQyE9"",""original_url"":""https://relay.cloud/gold/quartz/1932""}"
1933,1933,124,created,2025-09-09 03:36:04,"{""short_code"":""L5eobp"",""original_url"":""https://acme.dev/ember/valley/1933""}"
1934,1934,56,created,2026-01-10 22:17:50,"{""short_code"":""EO6T8E"",""original_url"":""https://acme.dev/rapid/field/1934""}"
1935,1935,285,created,2025-09-03 09:16:26,"{""short_code"":""BHVyYA"",""original_url"":""https://hackstack.io/keen/signal/1935""}"
1936,1936,394,created,2025-09-20 21:09:34,"{""short_code"":""yCi7fz"",""original_url"":""https://acme.dev/brisk/window/1936""}"
1937,1937,10,created,2025-08-11 01:20:28,"{""short_code"":""4RwiWC"",""original_url"":""https://relay.cloud/jade/signal/1937""}"
1938,1938,144,created,2026-01-23 23:22:50,"{""short_code"":""ZEeP9O"",""original_url"":""https://acme.dev/ivory/valley/1938""}"
1939,1939,176,created,2025-09-30 04:24:31,"{""short_code"":""Ky8Cb6"",""original_url"":""https://relay.cloud/keen/journey/1939""}"
1940,1940,246,created,2025-05-18 17:32:43,"{""short_code"":""RzENmO"",""original_url"":""https://relay.cloud/forest/quartz/1940""}"
1941,1941,295,created,2025-11-19 17:46:05,"{""short_code"":""In6iHY"",""original_url"":""https://opswise.net/tidy/kernel/1941""}"
1942,1942,86,created,2025-02-21 20:09:15,"{""short_code"":""BfcdbG"",""original_url"":""https://hackstack.io/mellow/beacon/1942""}"
1943,1943,300,created,2025-12-11 13:04:04,"{""short_code"":""31yqWB"",""original_url"":""https://example.com/amber/anchor/1943""}"
1944,1944,110,created,2025-07-18 17:40:35,"{""short_code"":""a6gnSb"",""original_url"":""https://relay.cloud/navy/meadow/1944""}"
1945,1945,325,created,2025-05-25 23:47:24,"{""short_code"":""efsEJv"",""original_url"":""https://opswise.net/cobalt/network/1945""}"
1946,1946,387,created,2025-01-14 19:39:48,"{""short_code"":""0uyt6E"",""original_url"":""https://acme.dev/calm/delta/1946""}"
1947,1947,96,created,2026-02-07 00:57:27,"{""short_code"":""TaLgDm"",""original_url"":""https://acme.dev/lively/river/1947""}"
1948,1948,284,created,2025-04-27 02:36:47,"{""short_code"":""YWFGD0"",""original_url"":""https://opswise.net/keen/network/1948""}"
1949,1949,96,created,2026-01-05 13:06:53,"{""short_code"":""rFXCc1"",""original_url"":""https://seeded.app/mellow/field/1949""}"
1950,1950,285,created,2025-02-13 12:02:34,"{""short_code"":""jyeyEf"",""original_url"":""https://seeded.app/calm/meadow/1950""}"
1951,1951,357,created,2025-04-21 09:58:09,"{""short_code"":""Pz58Sw"",""original_url"":""https://hackstack.io/vivid/delta/1951""}"
1952,1952,220,created,2025-02-11 12:06:25,"{""short_code"":""H6bs5Q"",""original_url"":""https://example.com/urban/yard/1952""}"
1953,1953,247,created,2025-01-25 16:37:56,"{""short_code"":""KdfqdS"",""original_url"":""https://acme.dev/calm/kernel/1953""}"
1954,1954,137,created,2025-02-27 15:06:46,"{""short_code"":""dmeTnK"",""original_url"":""https://seeded.app/young/island/1954""}"
1955,1955,371,created,2025-04-10 01:51:28,"{""short_code"":""IXTObR"",""original_url"":""https://acme.dev/brisk/meadow/1955""}"
1956,1956,189,created,2025-09-07 09:01:05,"{""short_code"":""lCd56G"",""original_url"":""https://seeded.app/amber/island/1956""}"
1957,1957,151,created,2025-09-20 15:46:07,"{""short_code"":""EWY8hj"",""original_url"":""https://acme.dev/dawn/trail/1957""}"
1958,1958,172,created,2025-03-08 15:38:43,"{""short_code"":""xaNFdw"",""original_url"":""https://relay.cloud/jade/field/1958""}"
1959,1959,43,created,2025-04-17 20:06:27,"{""short_code"":""qew6nI"",""original_url"":""https://opswise.net/keen/anchor/1959""}"
1960,1960,209,created,2025-01-18 12:22:02,"{""short_code"":""QVIi1g"",""original_url"":""https://relay.cloud/urban/window/1960""}"
1961,1961,36,created,2025-05-15 11:18:57,"{""short_code"":""XsZyr1"",""original_url"":""https://acme.dev/quiet/delta/1961""}"
1962,1962,135,created,2025-12-15 10:28:22,"{""short_code"":""Pus9EC"",""original_url"":""https://seeded.app/quiet/canyon/1962""}"
1963,1963,250,created,2026-02-15 01:01:24,"{""short_code"":""BNRXQj"",""original_url"":""https://opswise.net/cobalt/delta/1963""}"
1964,1964,231,created,2026-01-15 16:11:43,"{""short_code"":""CgKJeS"",""original_url"":""https://hackstack.io/mellow/garden/1964""}"
1965,1965,203,created,2025-12-23 01:44:58,"{""short_code"":""tQzaid"",""original_url"":""https://example.com/clear/valley/1965""}"
1966,1966,89,created,2026-01-12 20:44:41,"{""short_code"":""IQKrW5"",""original_url"":""https://relay.cloud/warm/field/1966""}"
1967,1967,216,created,2025-11-11 14:27:26,"{""short_code"":""C5Am8d"",""original_url"":""https://relay.cloud/calm/yard/1967""}"
1968,1968,253,created,2025-01-07 00:14:26,"{""short_code"":""jO8ckZ"",""original_url"":""https://opswise.net/rapid/river/1968""}"
1969,1969,334,created,2025-07-30 21:34:49,"{""short_code"":""O35yWH"",""original_url"":""https://acme.dev/urban/canyon/1969""}"
1970,1970,239,created,2026-01-01 23:29:22,"{""short_code"":""jJZK3Y"",""original_url"":""https://example.com/keen/trail/1970""}"
1971,1971,10,created,2025-12-26 10:23:26,"{""short_code"":""Uu1uD6"",""original_url"":""https://example.com/opal/delta/1971""}"
1972,1972,70,created,2026-01-30 02:51:55,"{""short_code"":""e1hZn9"",""original_url"":""https://example.com/vivid/orbit/1972""}"
1973,1973,244,created,2025-01-27 05:29:59,"{""short_code"":""iu2dqD"",""original_url"":""https://opswise.net/opal/signal/1973""}"
1974,1974,319,created,2026-01-04 20:19:03,"{""short_code"":""unS0Kb"",""original_url"":""https://acme.dev/forest/yard/1974""}"
1975,1975,211,created,2025-09-06 19:54:00,"{""short_code"":""Trce09"",""original_url"":""https://relay.cloud/cobalt/signal/1975""}"
1976,1976,48,created,2026-01-12 03:22:51,"{""short_code"":""h04086"",""original_url"":""https://hackstack.io/amber/zenith/1976""}"
1977,1977,130,created,2025-01-03 07:25:18,"{""short_code"":""5km9Hf"",""original_url"":""https://example.com/keen/trail/1977""}"
1978,1978,384,created,2025-11-05 10:39:33,"{""short_code"":""XUJ0lb"",""original_url"":""https://relay.cloud/keen/delta/1978""}"
1979,1979,337,created,2025-08-24 08:31:56,"{""short_code"":""TrXrPM"",""original_url"":""https://hackstack.io/jade/anchor/1979""}"
1980,1980,190,created,2025-08-19 14:33:22,"{""short_code"":""ZDyCrN"",""original_url"":""https://relay.cloud/urban/canyon/1980""}"
1981,1981,277,created,2025-02-04 09:43:24,"{""short_code"":""unuEGt"",""original_url"":""https://example.com/forest/trail/1981""}"
